year;airport;country;city;q1;q2;q3;q4;total;is_domestic;route_type;continent;origin_airport;origin_lat;origin_lon;dest_lat;dest_lon
2019;Stockholm Arlanda;Lebanon;Beirut;1167.0;951.0;8401.0;1270.0;11789;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;33.8892265;35.5025585
2019;Stockholm Arlanda;Lithuania;Palanga;;;40.0;;40;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;55.9229818;21.0682657
2019;Stockholm Arlanda;Lithuania;Vilnius;38780.0;44094.0;34967.0;42260.0;160101;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;54.6870458;25.2829111
2019;Stockholm Arlanda;Luxembourg;Luxemburg;;;;2543.0;2543;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;49.6112768;6.129799
2019;Stockholm Arlanda;Maldives;Male;4.0;;;;4;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;4.1779879;73.5107387
2019;Stockholm Arlanda;Mali;Bamakosrnou;401.0;;;105.0;506;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;16.3700359;-2.2900239
2019;Stockholm Arlanda;Malta;Valetta;5182.0;8365.0;10231.0;11201.0;34979;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;35.8989979;14.5136607
2019;Stockholm Arlanda;Morocco;Agadir;5390.0;813.0;;;6203;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;30.4205162;-9.5838532
2019;Stockholm Arlanda;Morocco;Casablanca;2036.0;3147.0;5341.0;4543.0;15067;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;33.5945144;-7.6200284
2019;Stockholm Arlanda;Morocco;Fes/Saiss;;;;5.0;5;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;33.9290954;-4.9790929
2019;Stockholm Arlanda;Morocco;Marrakech;9352.0;1806.0;;3324.0;14482;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;31.6258257;-7.9891608
2019;Stockholm Arlanda;Morocco;Rabat;;10.0;;;10;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;34.0218454;-6.8408929
2019;Stockholm Arlanda;Morocco;Tanger;;;2.0;;2;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;35.7696302;-5.8033522
2019;Stockholm Arlanda;Mauritius;Mauritius;6007.0;;;1853.0;7860;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;-20.2534998;57.589573
2019;Stockholm Arlanda;Mexico;Cancun;12439.0;1783.0;;7981.0;22203;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;21.1527467;-86.8425761
2019;Stockholm Arlanda;Moldova;Chisinau;;;155.0;;155;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;47.0245117;28.8322923
2019;Stockholm Arlanda;Montenegro;Tivat;;1809.0;3761.0;;5570;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;42.4303762;18.6988104
2019;Stockholm Arlanda;Netherlands;Amsterdam;185679.0;235258.0;230303.0;212278.0;863518;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;52.3730796;4.8924534
2019;Stockholm Arlanda;Netherlands;Eindhoven;5305.0;11188.0;10198.0;7983.0;34674;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.4485569;5.4501225
2019;Stockholm Arlanda;Netherlands;Groningen/Eelde;8.0;;;;8;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;53.1214959;6.5817232
2019;Stockholm Arlanda;Netherlands;Maastricht;;4.0;;;4;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.8512438;5.6909768
2019;Stockholm Arlanda;Netherlands;Rotterdam;;8.0;;2.0;10;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.9244424;4.47775
2019;Stockholm Arlanda;Netherlands Antilles;St.Maarten;4.0;;;;4;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;12.1845;-68.6607923
2019;Stockholm Arlanda;North Macedonia;Skopje;;;;169.0;169;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;41.9962164;21.4318935
2019;Stockholm Arlanda;Norway;Bergen;12600.0;40984.0;57446.0;16336.0;127366;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;60.3943055;5.3259192
2019;Stockholm Arlanda;Norway;Bodö;;755.0;2685.0;89.0;3529;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;67.2844313;14.3817503
2019;Stockholm Arlanda;Norway;Bronnoysund;;1.0;;;1;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;65.4748755;12.2116394
2019;Stockholm Arlanda;Norway;Evenes;;652.0;;;652;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;68.4968608;16.9069678
2019;Stockholm Arlanda;Norway;Oslo;323972.0;365515.0;352202.0;342260.0;1383949;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;59.9133301;10.7389701
2019;Stockholm Arlanda;Norway;Stavanger;4910.0;7127.0;9612.0;6294.0;27943;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;58.9699675;5.7318101
2019;Stockholm Arlanda;Norway;Tromsö;14915.0;4549.0;9911.0;8684.0;38059;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;69.6516345;18.9558585
2019;Stockholm Arlanda;Norway;Trondheim;16405.0;19616.0;20156.0;19027.0;75204;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;63.4304475;10.3952118
2019;Stockholm Arlanda;Norway;Ålesund;;;6.0;94.0;100;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;62.4802364;6.5550739
2019;Stockholm Arlanda;Poland;Gdansk;222.0;3321.0;2351.0;1250.0;7144;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;54.4288032;18.798327
2019;Stockholm Arlanda;Poland;Katowice;;1.0;;;1;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.2137315;19.0058848
2019;Stockholm Arlanda;Poland;Krakow;20381.0;33683.0;29369.0;22712.0;106145;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.0469432;19.9971534
2019;Stockholm Arlanda;Poland;Lodz/Lublinek;;;5.0;;5;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.7209139;19.3592771
2019;Stockholm Arlanda;Poland;Modlin;;;;102.0;102;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;52.6215771;17.6106831
2019;Stockholm Arlanda;Poland;Warsaw;29418.0;35642.0;37780.0;35888.0;138728;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;52.2319581;21.0067249
2019;Stockholm Arlanda;Portugal;Faro;13912.0;20501.0;21616.0;18488.0;74517;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;37.0162944;-7.935182
2019;Stockholm Arlanda;Portugal;Funchal;15701.0;4269.0;;7152.0;27122;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;32.6496497;-16.9086783
2019;Stockholm Arlanda;Portugal;Lajes;;;3.0;;3;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;38.7669312;-27.1031772
2019;Stockholm Arlanda;Portugal;Lisbon;29652.0;61441.0;66148.0;43476.0;200717;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;38.7077507;-9.1365919
2019;Stockholm Arlanda;Portugal;Porto;;475.0;;;475;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;41.1502195;-8.6103497
2019;Stockholm Arlanda;Portugal;Santa Maria;9.0;;;;9;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;36.9726216;-25.1026495
2019;Stockholm Arlanda;Qatar;Doha;83553.0;61985.0;69847.0;68874.0;284259;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;25.3108807;51.5081812
2019;Stockholm Arlanda;Romania;Bucharest;10214.0;17400.0;18760.0;13309.0;59683;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;44.4361414;26.102684
2019;Stockholm Arlanda;Romania;Cluj-Napoca;103.0;;;;103;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;46.769379;23.5899542
2019;Stockholm Arlanda;Russia;Chertovitskoye;;;41.0;;41;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.8146379;39.2218234
2019;Stockholm Arlanda;Russia;Moscow;49309.0;54550.0;63114.0;48720.0;215693;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;55.625578;37.6063916
2019;Stockholm Arlanda;Russia;Nizhny Novgorod;;;;3.0;3;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;56.3264816;44.0051395
2019;Stockholm Arlanda;Russia;Novosibirsk;;;3.0;;3;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;55.0288307;82.9226887
2019;Stockholm Arlanda;Russia;Oblast;92.0;;;;92;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;55.5043158;38.0353929
2019;Stockholm Arlanda;Russia;St Petersburg;9972.0;17605.0;24786.0;14649.0;67012;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;59.9606739;30.1586551
2019;Stockholm Arlanda;Russia;Tomsk Bogashevo Airp;;;;2.0;2;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;64.6863136;97.7453061
2019;Stockholm Arlanda;Saudi Arabia;Jeddah;;;2.0;;2;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;21.5504432;39.1742363
2019;Stockholm Arlanda;Saudi Arabia;Riyadh;;3.0;1.0;18.0;22;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;24.638916;46.7160104
2019;Stockholm Arlanda;Switzerland;Bern;1.0;;;;1;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;46.9484742;7.4521749
2019;Stockholm Arlanda;Switzerland;Geneva;46958.0;20107.0;23109.0;17728.0;107902;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;46.2017559;6.1466014
2019;Stockholm Arlanda;Switzerland;Lugano;;2.0;;;2;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;46.0038007;8.9512275
2019;Stockholm Arlanda;Switzerland;Zurich;85117.0;104630.0;120538.0;91644.0;401929;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;47.3744489;8.5410422
2019;Stockholm Arlanda;Serbia;Belgrade;6369.0;20550.0;24895.0;11610.0;63424;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;44.8153318;20.4456588
2019;Stockholm Arlanda;Singapore;Seletar;;2.0;5.0;;7;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;1.408995;103.8815868
2019;Stockholm Arlanda;Slovakia;Bratislava;46.0;705.0;;;751;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;48.1516988;17.1093063
2019;Stockholm Arlanda;Slovenia;Ljubljana;;1.0;;;1;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;46.0500268;14.5069289
2019;Stockholm Arlanda;Slovenia;Maribor;;;457.0;;457;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;46.5576439;15.6455854
2019;Stockholm Arlanda;Spain;Alguaire;743.0;;;;743;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;41.7361463;0.585933
2019;Stockholm Arlanda;Spain;Alicante;57353.0;84788.0;101813.0;70637.0;314591;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;38.3436365;-0.4881708
2019;Stockholm Arlanda;Spain;Almeria;;;;45.0;45;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;36.8685739;-2.3120282
2019;Stockholm Arlanda;Spain;Barcelona;45022.0;94853.0;95577.0;54689.0;290141;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;41.3825802;2.177073
2019;Stockholm Arlanda;Spain;Bilbao;;5486.0;8694.0;2632.0;16812;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;43.2630018;-2.9350039
2019;Stockholm Arlanda;Spain;Fuerteventura;24095.0;7875.0;4450.0;19283.0;55703;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;28.4003769;-14.0048697
2019;Stockholm Arlanda;Spain;Gran Canaria;111931.0;40656.0;32700.0;93579.0;278866;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;27.9580004;-15.6062305
2019;Stockholm Arlanda;Spain;Granada;540.0;;;47.0;587;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;37.1734995;-3.5995337
2019;Stockholm Arlanda;Spain;Ibiza;;6.0;33.0;;39;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;38.9743901;1.4197463
2019;Stockholm Arlanda;Spain;Lanzarote;9013.0;2210.0;;6368.0;17591;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;29.0397081;-13.6362916
2019;Stockholm Arlanda;Spain;Madrid;33648.0;62720.0;75345.0;32419.0;204132;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;40.416782;-3.703507
2019;Stockholm Arlanda;Spain;Malaga;92355.0;140569.0;141263.0;110720.0;484907;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;36.7647913;-4.4422005
2019;Stockholm Arlanda;Spain;Menorca;;2421.0;3892.0;404.0;6717;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;39.9492572;4.0499642
2019;Stockholm Arlanda;Spain;Palma;23392.0;122652.0;139763.0;44014.0;329821;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;39.5695818;2.6500745
2019;Stockholm Arlanda;Spain;Sevilla;;;;12.0;12;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;37.3886303;-5.9953403
2019;Stockholm Arlanda;Spain;Tenerife;46270.0;14285.0;12283.0;47253.0;120091;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;28.2935785;-16.6214471
2019;Stockholm Arlanda;Spain;Valencia;;100.0;8.0;;108;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;39.4697065;-0.3763353
2019;Stockholm Arlanda;Sri Lanka;Colombo;5787.0;;;;5787;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;6.9388614;79.8542005
2019;Stockholm Arlanda;United Kingdom;Biggin Hill;;;;5.0;5;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.33199;0.029007
2019;Stockholm Arlanda;United Kingdom;Birmingham;480.0;;4.0;445.0;929;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;52.4948994;-1.8518439
2019;Stockholm Arlanda;United Kingdom;Bournemouth;;4.0;;;4;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.7446718;-1.8579514
2019;Stockholm Arlanda;United Kingdom;Bristol;5025.0;7506.0;7653.0;;20184;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.4538022;-2.5972985
2019;Stockholm Arlanda;United Kingdom;Cardiff;;;9.0;2.0;11;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.4816546;-3.1791934
2019;Stockholm Arlanda;United Kingdom;Durham Tees Valley;;2.0;;;2;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;54.5094107;-1.4247903
2019;Stockholm Arlanda;United Kingdom;Edinburgh;15803.0;32370.0;43830.0;23506.0;115509;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;55.9533456;-3.1883749
2019;Stockholm Arlanda;United Kingdom;Farnborough;8.0;8.0;9.0;1.0;26;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.2918693;-0.7539836
2019;Stockholm Arlanda;United Kingdom;Glasgow;;;459.0;28.0;487;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;55.861155;-4.2501687
2019;Stockholm Arlanda;United Kingdom;Isle Of Man;8.0;194.0;;8.0;210;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;55.0631283;-3.5557468
2019;Stockholm Arlanda;United Kingdom;London;326833.0;376166.0;374609.0;343047.0;1420655;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.5074456;-0.1277653
2019;Stockholm Arlanda;United Kingdom;Manchester;38169.0;44748.0;44396.0;42944.0;170257;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;53.4424618;-2.2324547
2019;Stockholm Arlanda;United Kingdom;Southampton;;;6.0;;6;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.9025349;-1.404189
2019;Stockholm Arlanda;United Kingdom;Southend;;;13.0;;13;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.5388241;0.7128137
2019;Stockholm Arlanda;Sweden;Arvidsjaur;18115.0;13093.0;12404.0;11564.0;55176;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;65.666667;19.25
2019;Stockholm Arlanda;Sweden;Gällivare;136.0;25.0;31.0;30.0;222;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;67.3;20.25
2019;Stockholm Arlanda;Sweden;Göteborg;198410.0;202230.0;191149.0;204649.0;796438;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;57.7072326;11.9670171
2019;Stockholm Arlanda;Sweden;Hagfors;1585.0;1312.0;1013.0;1462.0;5372;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;60.0297519;13.6518574
2019;Stockholm Arlanda;Sweden;Halmstad;;;273.0;;273;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;56.6739826;12.8574827
2019;Stockholm Arlanda;Sweden;Hemavan;1215.0;896.0;1374.0;59.0;3544;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;65.8152777;15.08528
2019;Stockholm Arlanda;Sweden;Inrikes Flygplats;6.0;;;;6;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;59.6749712;14.5208584
2019;Stockholm Arlanda;Sweden;Jönköping;370.0;;1452.0;3799.0;5621;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;57.7825634;14.165719
2019;Stockholm Arlanda;Sweden;Kalmar;26705.0;25958.0;24133.0;27594.0;104390;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;56.6628826;16.3662382
2019;Stockholm Arlanda;Sweden;Karlstad;4238.0;4661.0;1911.0;4387.0;15197;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;59.3809146;13.5027631
2019;Stockholm Arlanda;Sweden;Kiruna;75668.0;49833.0;69568.0;53509.0;248578;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;67.8496111;20.30625
2019;Stockholm Arlanda;Sweden;Kramfors;4399.0;4871.0;3434.0;4582.0;17286;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;62.916667;17.666667
2019;Stockholm Arlanda;Sweden;Kristianstad;;22.0;;;22;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;56.0293778;14.1566859
2019;Stockholm Arlanda;Sweden;Linköping;5.0;3.0;35.0;2.0;45;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;58.4098135;15.6245252
2019;Stockholm Arlanda;Sweden;Luleå;265049.0;258966.0;254442.0;267518.0;1045975;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;65.5831187;22.1459535
2019;Stockholm Arlanda;Sweden;Lycksele;6923.0;7446.0;6212.0;7665.0;28246;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;64.6;18.166667
2019;Stockholm Arlanda;Sweden;Malmö;142981.0;143115.0;124227.0;147175.0;557498;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;55.6052931;13.0001566
2019;Stockholm Arlanda;Sweden;Mora;202.0;;6.0;;208;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;61.0086787;14.5442519
2019;Stockholm Arlanda;Sweden;Ronneby;29772.0;29303.0;24539.0;32401.0;116015;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;56.2100417;15.2760355
2019;Stockholm Arlanda;Sweden;Skellefteå;67219.0;66152.0;60657.0;70915.0;264943;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;64.7520185;20.959339
2019;Stockholm Arlanda;Sweden;Stockholm;4098.0;3056.0;2038.0;2315.0;11507;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;59.3251172;18.0710935
2019;Stockholm Arlanda;Sweden;Sundsvall-Härnösand;32582.0;34761.0;30992.0;36844.0;135179;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;62.5278157;17.4406275
2019;Stockholm Arlanda;Sweden;Sveg;1860.0;1599.0;844.0;1086.0;5389;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;62.0360709;14.3598392
2019;Stockholm Arlanda;Sweden;Torsby;;10.0;5.0;13.0;28;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;60.5;13.083333
2019;Stockholm Arlanda;Sweden;Trollhättan;7.0;28.0;14.0;3.0;52;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;58.2827931;12.2908612
2019;Stockholm Arlanda;Sweden;Umeå;168948.0;184863.0;155286.0;193341.0;702438;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;63.8256568;20.2630745
2019;Stockholm Arlanda;Sweden;Vilhelmina;47.0;;1053.0;19.0;1119;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;64.833333;16.0
2019;Stockholm Arlanda;Sweden;Visby;27807.0;41381.0;53281.0;27718.0;150187;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;57.6379361;18.297982
2019;Stockholm Arlanda;Sweden;Växjö;239.0;;;62.0;301;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;56.8787183;14.8094385
2019;Stockholm Arlanda;Sweden;Ängelholm;40572.0;44127.0;40709.0;47980.0;173388;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;56.2429224;12.8619375
2019;Stockholm Arlanda;Sweden;Örebro;;;;3.0;3;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;59.2747287;15.2151181
2019;Stockholm Arlanda;Sweden;Öresten;;;154.0;;154;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;57.4621383;12.6313162
2019;Stockholm Arlanda;Sweden;Örnsköldsvik;21139.0;23279.0;17932.0;20426.0;82776;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;63.2888613;18.7160209
2019;Stockholm Arlanda;Sweden;Östersund;106686.0;74576.0;66683.0;88290.0;336235;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;63.1793655;14.6357061
2019;Stockholm Arlanda;South Africa;Kruger Mpumalanga;;6.0;;4.0;10;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;-26.7467948;28.7647223
2019;Stockholm Arlanda;Taiwan;Taipei;;2.0;;;2;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;25.0375198;121.5636796
2019;Stockholm Arlanda;Thailand;Bangkok;83712.0;50682.0;57343.0;72539.0;264276;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;13.7524938;100.4935089
2019;Stockholm Arlanda;Thailand;Krabi;31948.0;289.0;;16754.0;48991;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;8.1111653;99.1097298
2019;Stockholm Arlanda;Thailand;Phuket;40936.0;809.0;;11496.0;53241;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;7.9366015;98.3529292
2019;Stockholm Arlanda;Czech Republic;Brno;;56.0;;;56;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;49.1922443;16.6113382
2019;Stockholm Arlanda;Czech Republic;Prague;32986.0;73367.0;67460.0;44459.0;218272;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.0874654;14.4212535
2019;Stockholm Arlanda;Tunisia;Jerba/Zarzis;;;;11.0;11;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;33.8439408;9.400138
2019;Stockholm Arlanda;Tunisia;Monastir;395.0;1137.0;1601.0;704.0;3837;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;35.7707582;10.8280511
2019;Stockholm Arlanda;Turkey;Ankara;;1257.0;6085.0;;7342;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;39.9207759;32.8540497
2019;Stockholm Arlanda;Turkey;Antalya;5081.0;59560.0;92114.0;23068.0;179823;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;36.8865728;30.7030242
2019;Stockholm Arlanda;Turkey;Istanbul;107010.0;128401.0;152248.0;112071.0;499730;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;41.006381;28.9758715
2019;Stockholm Arlanda;Turkey;Izmir;;1761.0;6044.0;;7805;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;38.4192537;27.128469
2019;Stockholm Arlanda;Turkey;Konya;;695.0;3174.0;;3869;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;37.872734;32.4924376
2019;Stockholm Arlanda;Turkey;Mugla;;10614.0;20556.0;3265.0;34435;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;37.1642053;28.2624288
2019;Stockholm Arlanda;Germany;Berlin;105056.0;142602.0;148550.0;120152.0;516360;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;52.5173885;13.3951309
2019;Stockholm Arlanda;Germany;Bremen;;5.0;10.0;10.0;25;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;53.0758196;8.8071646
2019;Stockholm Arlanda;Germany;Düsseldorf;49484.0;60138.0;60745.0;53126.0;223493;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.2254018;6.7763137
2019;Stockholm Arlanda;Germany;Frankfurt;154415.0;187733.0;187206.0;168582.0;697936;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.1106444;8.6820917
2019;Stockholm Arlanda;Germany;Hamburg;33380.0;55067.0;58002.0;45110.0;191559;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;53.5501721;10.0013165
2019;Stockholm Arlanda;Germany;Hannover;234.0;31.0;78.0;;343;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;52.3744779;9.7385532
2019;Stockholm Arlanda;Germany;Köln/Bonn;203.0;12095.0;13963.0;2740.0;29001;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.8616702;7.1455238
2019;Stockholm Arlanda;Germany;Leipzig/Halle;;14.0;;;14;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.4211901;12.2295859
2019;Stockholm Arlanda;Germany;München;127378.0;145026.0;147988.0;139586.0;559978;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;48.1371079;11.5753822
2019;Stockholm Arlanda;Germany;Nordholz;;18.0;;;18;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;53.7856914;8.6115402
2019;Stockholm Arlanda;Germany;Oberpfaffenhofen;;;;3.0;3;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;48.0732582;11.2649062
2019;Stockholm Arlanda;Germany;Paderborn-Lippstadt;;93.0;;;93;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.6145993;8.619064
2019;Stockholm Arlanda;Germany;Saarbrücken;;;;136.0;136;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;49.234362;6.996379
2019;Stockholm Arlanda;Germany;Stuttgart;3225.0;11143.0;11713.0;2107.0;28188;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;48.7784485;9.1800132
2019;Stockholm Arlanda;Ukraine;Kiev;24746.0;37925.0;39908.0;26701.0;129280;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.4500336;30.5241361
2019;Stockholm Arlanda;Hungary;Budapest;20317.0;32106.0;29818.0;19340.0;101581;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;47.4813896;19.1457723
2019;Stockholm Arlanda;United States;Austin;213.0;;;;213;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;30.2711286;-97.7436995
2019;Stockholm Arlanda;United States;Bangor;;14.0;18.0;3.0;35;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;44.8016255;-68.7713289
2019;Stockholm Arlanda;United States;Bedford Ma;;2.0;;;2;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;37.3752078;-79.2486815
2019;Stockholm Arlanda;United States;Boston;;260.0;237.0;;497;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;42.3588336;-71.0578303
